"payment_month","user_id","new_users","user_revenue","new_revenue","churned_users","churned_revenue","returned_users","back_from_churn_revenue","expansion_mrr","contraction_mrr","customer_lifetime","customer_lifetime_value","game_name","language","has_older_device_model","age","age_groups"
2022-09-01,BLnx9pj0y+SVkckLR/01qw==,BLnx9pj0y+SVkckLR/01qw==,41.55,41.55,,,,,,,105,185.04,game 3,uk,false,25,"25-30"
2022-09-01,BOcGlFXXESDUbttxDzQIQw==,,99.45,,,,,,11.16,,126,290.19,game 3,uk,false,32,"31-35"
2022-09-01,bZDMuXKM3RFajmZa/yIpsw==,bZDMuXKM3RFajmZa/yIpsw==,14.55,14.55,,,,,,,100,186.96,game 3,uk,false,23,"18-24"
2022-09-01,c5qsNfxhW80Ws3aBXDa1nA==,,71.82,,,,,,56.04,,129,211.20,game 3,uk,false,18,"18-24"
2022-09-01,CfgvA7ntuRJL/qdscwgMVw==,CfgvA7ntuRJL/qdscwgMVw==,43.83,43.83,,,,,,,107,160.38,game 3,ru,false,24,"18-24"
2022-09-01,cOCixiBbcAHemYgbNdoTcw==,,42.81,,,,cOCixiBbcAHemYgbNdoTcw==,42.81,,,153,275.01,game 3,uk,false,20,"18-24"
2022-09-01,crKNTIblJ0113SKEtSJQHw==,,51.57,,,,,,11.10,,220,423.36,game 3,uk,false,16,"14-17"
2022-09-01,cv6g2/jSkR+FwO58WY85DQ==,,30.72,,,,,,,-24.75,131,133.77,game 3,uk,false,20,"18-24"
2022-09-01,d7kiN4CYGndV2/L4yQeZ4g==,,26.64,,,,,,,-15.96,136,289.17,game 3,ru,false,19,"18-24"
2022-09-01,D9Bdgp+w/syZMU61LudzFQ==,,21.06,,D9Bdgp+w/syZMU61LudzFQ==,21.06,,,4.65,,41,37.47,game 3,uk,false,19,"18-24"
2022-09-01,DAMO0tILVRlXZhYONdvs0Q==,,54.15,,,,,,5.94,,145,279.84,game 3,uk,false,15,"14-17"
2022-09-01,Dbff3x5cRk6/tUY3WQdzFQ==,,64.08,,Dbff3x5cRk6/tUY3WQdzFQ==,64.08,,,17.37,,176,335.76,game 3,uk,false,21,"18-24"
2022-09-01,DcYWdg5xq9/5Yd7SaaVhZw==,,13.14,,,,,,,-16.35,85,62.46,game 3,uk,false,32,"31-35"
2022-09-01,DorDcyqBWMg5IEaflqn5Xw==,,85.05,,,,,,26.13,,269,257.76,game 3,ru,false,23,"18-24"
2022-09-01,dpfu6t8G4blqMn55KM8bSg==,,61.56,,,,,,,-30.57,192,400.32,game 3,uk,false,16,"14-17"
2022-09-01,dSGXNzIxO3joRVr1Eem+WQ==,dSGXNzIxO3joRVr1Eem+WQ==,15.72,15.72,,,,,,,22,28.95,game 3,uk,false,29,"25-30"
2022-09-01,dVTYjVpXbOM/sOgCq4CV0g==,,127.20,,,,,,85.89,,121,271.29,game 3,uk,false,25,"25-30"
2022-09-01,dxXTsxsoGNYPn+1rVBAUww==,,16.05,,,,,,2.07,,60,48.24,game 3,uk,false,33,"31-35"
2022-09-01,e/6IajqZ922YY1rh2ErMJQ==,,70.14,,,,,,,-8.25,191,876.60,game 3,en,false,25,"25-30"
2022-09-01,eCd4MBHIR4qUWapg05TFLQ==,,22.92,,,,,,,-17.22,218,242.04,game 3,ru,false,18,"18-24"
2022-09-01,Ej00UDBb0OBlQliAnSIp+g==,Ej00UDBb0OBlQliAnSIp+g==,42.54,42.54,Ej00UDBb0OBlQliAnSIp+g==,42.54,,,,,7,42.54,game 3,uk,false,15,"14-17"
2022-09-01,eLWkkjmSeHVGjb9tp+CJpQ==,,31.29,,eLWkkjmSeHVGjb9tp+CJpQ==,31.29,,,,-30.66,62,115.74,game 3,uk,false,19,"18-24"
2022-09-01,eoqO46DzxSrKA2rredUNyQ==,,13.89,,,,,,,-29.82,125,320.94,game 3,uk,false,24,"18-24"
2022-09-01,EPRgsEIjWdzmRbzsHZ48zg==,EPRgsEIjWdzmRbzsHZ48zg==,62.16,62.16,,,,,,,117,266.58,game 3,uk,false,25,"25-30"
2022-09-01,er3/fOrRpmyqiRaC0CaFcg==,,57.27,,,,,,,-8.25,218,412.17,game 3,uk,false,21,"18-24"
2022-09-01,F03P4YcFbbtcWUlujjIQmQ==,,79.08,,,,,,41.85,,159,392.49,game 3,ru,true,20,"18-24"
2022-09-01,f9cWBjiN4c8lXAkBhdqK6Q==,f9cWBjiN4c8lXAkBhdqK6Q==,23.13,23.13,,,,,,,56,189.30,game 3,uk,false,21,"18-24"
2022-09-01,FbbhrtuL39vfmatF2ObVfA==,FbbhrtuL39vfmatF2ObVfA==,42.60,42.60,,,,,,,95,284.22,game 3,uk,false,16,"14-17"
2022-09-01,FfphIhReAA2romBynjqxqw==,FfphIhReAA2romBynjqxqw==,70.80,70.80,FfphIhReAA2romBynjqxqw==,70.80,,,,,14,70.80,game 3,uk,false,19,"18-24"
2022-09-01,FgwYf9VO+gnaxZ7EXY0CkQ==,FgwYf9VO+gnaxZ7EXY0CkQ==,14.88,14.88,,,,,,,47,28.17,game 3,uk,false,39,"36-40"
2022-09-01,FLqAK4qKiMkvlLBgGwbBnQ==,,44.70,,,,,,,-8.58,149,138.39,game 3,ru,false,31,"31-35"
2022-09-01,Fqu+/F0rn1G4YP3f3yHA1Q==,,29.34,,,,Fqu+/F0rn1G4YP3f3yHA1Q==,29.34,,,261,198.33,game 3,uk,false,21,"18-24"
2022-09-01,fuL+cD0zV6Gn4ypTYmXUgw==,,96.66,,,,,,39.06,,143,397.95,game 3,uk,false,16,"14-17"
2022-09-01,fvYhEtD56gROaXqCi9/z/Q==,,52.32,,,,,,,-80.73,176,552.51,game 3,uk,false,19,"18-24"
2022-09-01,G073LR6lQoatStpZMzNVOQ==,G073LR6lQoatStpZMzNVOQ==,35.10,35.10,,,,,,,95,235.77,game 3,uk,false,25,"25-30"
2022-09-01,G9053rs6jbKItKUhrUdLew==,,64.95,,,,,,23.01,,130,275.04,game 3,uk,false,27,"25-30"
2022-09-01,GEAVJz1gd3SThbDZR01fcA==,,60.06,,,,GEAVJz1gd3SThbDZR01fcA==,60.06,,,191,333.36,game 3,uk,false,14,"14-17"
2022-09-01,geIiJ1L04w2qAE0qzQUb2g==,,22.92,,,,,,,-7.26,143,270.12,game 3,uk,false,23,"18-24"
2022-09-01,GOl6BQXsy0zvbvIWIoKEQw==,,18.27,,,,,,,-57.96,193,467.07,game 3,ru,false,18,"18-24"
2022-09-01,G+PCL1Jo+k4D3zpLGa3+aQ==,G+PCL1Jo+k4D3zpLGa3+aQ==,18.12,18.12,,,,,,,91,116.88,game 3,uk,true,25,"25-30"
2022-09-01,gPRMy8HkmaiyX+13OxuP/A==,,53.52,,,,,,36.12,,217,343.20,game 3,ru,false,21,"18-24"
2022-09-01,gT0iqDKuIXNm4ceMd9eZ1A==,,49.95,,,,,,,-7.83,153,310.26,game 3,uk,false,20,"18-24"
2022-09-01,gxZPbCoYIu8slavUm05KGA==,,49.50,,,,,,29.70,,125,147.57,game 3,ru,false,14,"14-17"
2022-09-01,H2Tik+BqoLgAQX4uSw/8vA==,,26.73,,H2Tik+BqoLgAQX4uSw/8vA==,26.73,H2Tik+BqoLgAQX4uSw/8vA==,26.73,,,151,122.49,game 3,uk,false,30,"25-30"
2022-09-01,Hamw6F2EZmJfI2glmE2NEg==,,20.91,,,,,,,-15.36,208,242.97,game 3,ru,true,24,"18-24"
2022-09-01,hi1ErLiMLDP0HWvMqLKv6g==,,79.56,,,,,,47.43,,162,429.54,game 3,ru,false,18,"18-24"
2022-09-01,HJccOn6v5KHqBa8wRu42oQ==,,28.14,,HJccOn6v5KHqBa8wRu42oQ==,28.14,HJccOn6v5KHqBa8wRu42oQ==,28.14,,,200,99.78,game 3,uk,false,20,"18-24"
2022-09-01,HWpnvfSvYzUsQCcCKhetIg==,,36.90,,,,,,,-65.58,145,399.60,game 3,uk,false,19,"18-24"
2022-09-01,HxWcXHURvvtOJkrXAcDxQg==,,42.72,,,,,,,-28.92,301,612.63,game 3,uk,false,15,"14-17"
2022-09-01,I8yTxTfERu6jtLOfWB0dFQ==,I8yTxTfERu6jtLOfWB0dFQ==,43.29,43.29,I8yTxTfERu6jtLOfWB0dFQ==,43.29,,,,,4,43.29,game 3,ru,false,33,"31-35"
2022-09-01,ICBVvRc9TR+qF7IoBfEWsQ==,,41.91,,,,,,,-2.46,88,198.99,game 3,uk,true,18,"18-24"
2022-09-01,IdKyooyTjAbvCA7p+ujKCw==,,41.61,,,,,,,-12.63,226,483.54,game 3,uk,false,19,"18-24"
2022-09-01,iFFApiXZ2wPdS666BLpKZw==,,53.94,,,,,,35.52,,191,248.28,game 3,uk,false,18,"18-24"
2022-09-01,iFnn4bfYgNs8OS5MCcLjeA==,,27.93,,,,iFnn4bfYgNs8OS5MCcLjeA==,27.93,,,199,144.48,game 3,uk,false,28,"25-30"
2022-09-01,ildaqkizLaFesmkjCvlzmQ==,,50.19,,,,,,,-8.04,147,192.15,game 3,uk,false,24,"18-24"
2022-09-01,jQW6YmVUlZdePPY7F9NgMg==,jQW6YmVUlZdePPY7F9NgMg==,12.12,12.12,,,,,,,52,111.36,game 3,uk,false,30,"25-30"
2022-09-01,juwM8fLyplCQTgKTP8dJgQ==,,49.89,,,,,,36.24,,124,150.93,game 3,ru,false,34,"31-35"
2022-09-01,jVhb69DTRT5TSWYEiUrlbg==,,42.39,,,,,,18.30,,267,443.16,game 3,uk,false,20,"18-24"
2022-09-01,K/6KHxREKTlFZXRfBNVNuQ==,,31.53,,,,K/6KHxREKTlFZXRfBNVNuQ==,31.53,,,184,155.79,game 3,ru,false,19,"18-24"
2022-09-01,lJW2nxFOiXDfsmSrwGsFQw==,,66.33,,,,,,,-2.85,136,190.68,game 3,uk,false,20,"18-24"
2022-09-01,LO9NuZYI6zP2HXEBAS4wpw==,LO9NuZYI6zP2HXEBAS4wpw==,15.78,15.78,,,,,,,113,141.45,game 3,uk,false,23,"18-24"
2022-09-01,lx3SsUV7NOrv93tCexVp5A==,,23.85,,,,,,6.63,,131,123.33,game 3,uk,false,16,"14-17"
2022-09-01,MAkig8NeMsTs73r6K0uDpA==,MAkig8NeMsTs73r6K0uDpA==,14.55,14.55,,,,,,,92,126.54,game 3,uk,false,20,"18-24"
2022-09-01,mEtO8F+CRPGmaJ8SHa7BbA==,,27.12,,,,,,0.42,,86,107.13,game 3,uk,false,32,"31-35"
2022-09-01,MjzYQ3OFStqCMS3HzrxA2g==,MjzYQ3OFStqCMS3HzrxA2g==,15.33,15.33,,,,,,,91,49.50,game 3,ru,false,27,"25-30"
2022-09-01,MRcEXu/KG95hsIyJM/816A==,,14.67,,,,,,,-11.46,193,186.93,game 3,uk,false,32,"31-35"
2022-09-01,MSxDpyVU8A+9Wgmnb8b1IQ==,,27.54,,,,,,,-40.89,146,224.85,game 3,uk,false,14,"14-17"
2022-09-01,mXihLMwkG8RgO1jsFnJXnA==,,26.31,,mXihLMwkG8RgO1jsFnJXnA==,26.31,,,13.56,,22,39.06,game 3,uk,false,32,"31-35"
2022-09-01,nNZDz4XCOjUv0OfYF+AAGg==,nNZDz4XCOjUv0OfYF+AAGg==,40.38,40.38,,,,,,,115,124.41,game 3,uk,false,25,"25-30"
2022-09-01,Np8MbaAllrt9d2F+g1ZvJQ==,Np8MbaAllrt9d2F+g1ZvJQ==,121.02,121.02,,,,,,,111,354.63,game 3,uk,false,22,"18-24"
2022-09-01,nPrRQwP3UZo2KBlM2mJ8fg==,,17.16,,,,,,1.83,,270,483.72,game 3,uk,false,24,"18-24"
2022-09-01,OAAGTJfPU2ECPJT1KYm2ZQ==,OAAGTJfPU2ECPJT1KYm2ZQ==,22.14,22.14,,,,,,,101,200.73,game 3,uk,false,22,"18-24"
2022-09-01,ojVPXYZw2oeGtcmG7LcLGA==,,35.67,,ojVPXYZw2oeGtcmG7LcLGA==,35.67,,,,-22.35,171,345.33,game 3,en,false,20,"18-24"
2022-09-01,orbgZNBGuhZZx63HTAbyIw==,,54.45,,,,,,,-87.03,198,636.42,game 3,uk,false,25,"25-30"
2022-09-01,ORSvkhCut21rsk0cVtJfJA==,ORSvkhCut21rsk0cVtJfJA==,146.25,146.25,,,,,,,95,285.39,game 3,uk,false,21,"18-24"
2022-09-01,+osJakLn8jv4bzFmPieelw==,,43.92,,,,,,30.63,,100,122.04,game 3,uk,false,30,"25-30"
2022-09-01,pLOCMIX+imLIzoDehgdOPA==,,109.89,,,,,,,-19.86,215,665.34,game 3,uk,false,22,"18-24"
2022-09-01,PydH3c1l9bUvwz7hsiaBOg==,,55.17,,PydH3c1l9bUvwz7hsiaBOg==,55.17,,,22.62,,28,87.72,game 3,uk,false,17,"14-17"
2022-09-01,PzG6g7FMYUPp0RMvXhfesQ==,PzG6g7FMYUPp0RMvXhfesQ==,36.45,36.45,,,,,,,112,85.32,game 3,uk,false,34,"31-35"
2022-09-01,q8UcdT1sZCl07AqhDVz5ZA==,,61.98,,,,,,,-53.16,137,275.58,game 3,uk,false,15,"14-17"
2022-09-01,qEF/fPDQLJPXIx6RiSIP1A==,,77.04,,,,,,28.53,,203,334.05,game 3,uk,false,20,"18-24"
2022-09-01,qmZRB16NnnCdNHWUcSyVDQ==,,16.98,,,,,,,-25.89,197,268.71,game 3,ru,false,37,"36-40"
2022-09-01,QoHEss2e+b385deeX2p39Q==,,59.07,,,,,,,-12.36,123,284.49,game 3,ru,false,22,"18-24"
2022-09-01,qqYyR2vRI+7pgiuyTnVM+A==,,50.91,,qqYyR2vRI+7pgiuyTnVM+A==,50.91,,,9.60,,132,196.26,game 3,ru,false,19,"18-24"
2022-09-01,QZBiEFECZAgVl5IkN9/cFw==,,252.66,,,,,,47.61,,176,888.06,game 3,en,false,16,"14-17"
2022-09-01,RiIlY436bXNX8MIW9vUaAQ==,,79.08,,,,,,53.79,,128,176.64,game 3,uk,true,18,"18-24"
2022-09-01,RoTHCVmIeMQXudXxn3ykNw==,,35.55,,,,,,,-8.07,55,112.02,game 3,uk,false,21,"18-24"
2022-09-01,RQBsCvxlogTNUidSygqgcQ==,,45.39,,,,,,,-10.53,207,201.60,game 3,uk,false,28,"25-30"
2022-09-01,RsmjZqhi61Kd7U5ihaXhDw==,,20.07,,,,RsmjZqhi61Kd7U5ihaXhDw==,20.07,,,192,119.19,game 3,uk,false,30,"25-30"
2022-09-01,rw8yxS9+t5PvgINa7EhMvQ==,,103.62,,,,,,61.11,,192,331.29,game 3,uk,true,18,"18-24"
2022-09-01,RwtKwrRSrVpyAMRaDyhr8g==,,15.21,,,,RwtKwrRSrVpyAMRaDyhr8g==,15.21,,,201,159.63,game 3,uk,false,44,"41-45"
2022-09-01,sQqTFx1o31w2foAIr2LKNw==,,49.74,,,,,,13.95,,135,116.01,game 3,uk,false,32,"31-35"
2022-09-01,SwiAKdzn0b+A4XegM5x0Hw==,,42.27,,,,,,30.18,,125,215.01,game 3,uk,false,16,"14-17"
2022-09-01,SyWxmJ+Ha8K2C9UJt8blVA==,,53.01,,,,SyWxmJ+Ha8K2C9UJt8blVA==,53.01,,,267,232.74,game 3,ru,false,25,"25-30"
2022-09-01,T+RA0/fgzbUBLF89D4AEDA==,,18.51,,T+RA0/fgzbUBLF89D4AEDA==,18.51,T+RA0/fgzbUBLF89D4AEDA==,18.51,,,200,177.33,game 3,ru,false,23,"18-24"
2022-09-01,tUlbh1G7KYRxmBaQk4RPIw==,,35.43,,tUlbh1G7KYRxmBaQk4RPIw==,35.43,,,23.25,,18,47.61,game 3,uk,false,34,"31-35"
2022-09-01,Uen3Ap0lnrgWVWJtFCSo7g==,,20.19,,,,Uen3Ap0lnrgWVWJtFCSo7g==,20.19,,,229,199.95,game 3,ru,false,17,"14-17"
2022-09-01,UFVjte0RzYKTngAiVvjqPQ==,,19.41,,,,,,6.27,,118,110.70,game 3,uk,false,17,"14-17"
2022-09-01,UNcp1RmIObUiGNqLDHjNVw==,,69.84,,,,,,31.65,,218,231.54,game 3,uk,false,16,"14-17"
2022-09-01,V1hFT6jms7MK4yi6EFdt6A==,V1hFT6jms7MK4yi6EFdt6A==,32.10,32.10,,,,,,,80,113.79,game 3,uk,true,18,"18-24"
2022-09-01,V7J42heW8l19wiBJ8UpRyw==,,54.24,,,,,,,-19.17,275,545.46,game 3,ru,false,25,"25-30"
2022-09-01,v9uJC6CIm0KR00+LpWQUBg==,,18.21,,,,v9uJC6CIm0KR00+LpWQUBg==,18.21,,,182,337.71,game 3,uk,false,18,"18-24"
2022-09-01,va4krMfpHwzELV/AUI7WHQ==,,44.25,,,,,,23.13,,95,145.44,game 3,uk,false,20,"18-24"
2022-09-01,VAduzk1Og0uicXfMLD3VbQ==,,122.01,,,,,,79.29,,126,266.07,game 3,uk,false,25,"25-30"
2022-09-01,Veep00i4vvZbTAVD6GMoiA==,,49.53,,,,,,,-19.83,233,389.67,game 3,uk,false,38,"36-40"
2022-09-01,VGEh7S+cxW9PT7H8KNgEGQ==,,220.08,,,,,,,-104.07,130,948.75,game 3,uk,false,24,"18-24"
2022-09-01,Vn7Z6/B2x4f/w8R6xVfw5w==,,72.54,,,,,,,-0.66,160,274.02,game 3,uk,false,18,"18-24"
2022-09-01,VTaIkhD9hJKcnvA6Kw5p9g==,VTaIkhD9hJKcnvA6Kw5p9g==,28.32,28.32,,,,,,,98,307.80,game 3,ru,false,25,"25-30"
2022-09-01,W6fRYNhsTNHQkvkoFEUaVQ==,,43.5,,,,W6fRYNhsTNHQkvkoFEUaVQ==,43.5,,,286,472.20,game 3,uk,false,16,"14-17"
2022-09-01,wA+Rd++M6EKUppqQeb+pTw==,,12.15,,,,,,,-3.45,144,101.31,game 3,uk,false,20,"18-24"
2022-09-01,wDXJbTe2RLmAMKsPm5zZDg==,,24.33,,,,,,,-79.38,171,582.00,game 3,ru,false,17,"14-17"
2022-09-01,WHwqHTWZHdOrSBFh/vackQ==,WHwqHTWZHdOrSBFh/vackQ==,13.2,13.2,,,,,,,37,80.04,game 3,uk,false,18,"18-24"
2022-09-01,Wi8qtp9drPDZD0laCPi2Ng==,,26.64,,,,Wi8qtp9drPDZD0laCPi2Ng==,26.64,,,217,66.81,game 3,uk,false,26,"25-30"
2022-09-01,wjWDL/+l9D+LVt/9gNMH5Q==,,43.53,,,,wjWDL/+l9D+LVt/9gNMH5Q==,43.53,,,174,258.27,game 3,ru,false,20,"18-24"
2022-09-01,WMcncRFNp4e91e/Y3CwEvQ==,,57.06,,,,,,15.90,,154,205.50,game 3,uk,false,23,"18-24"
2022-09-01,WSQTlRZJRg4Rb+rqe56nJg==,,30.51,,,,,,4.20,,170,169.05,game 3,uk,false,26,"25-30"
2022-09-01,Wua5DlzLb2yNeSrcG9Xi3g==,,17.67,,,,Wua5DlzLb2yNeSrcG9Xi3g==,17.67,,,201,172.53,game 3,uk,false,23,"18-24"
2022-09-01,xnLJlU804PSS9tXKmm7gZQ==,,32.70,,,,,,20.10,,243,353.61,game 3,ru,true,21,"18-24"
2022-09-01,+XPKfmhBmI2NdGQ96Iaysg==,,21.87,,,,,,3.39,,181,134.22,game 3,uk,false,38,"36-40"
2022-09-01,XqdSNtx2TLDI6FMex45KTw==,XqdSNtx2TLDI6FMex45KTw==,18.54,18.54,,,,,,,51,35.67,game 3,uk,false,33,"31-35"
2022-09-01,xSi5UajdkNHXppWOTm6g8w==,,67.56,,,,,,,-24.00,170,522.09,game 3,uk,false,20,"18-24"
2022-09-01,xt/PY4N2zkZQgtlZ9Cg82w==,,44.04,,,,,,26.58,,200,382.65,game 3,ru,false,24,"18-24"
2022-09-01,xVwGwMaEG1yZydv5VIfEQA==,,62.97,,,,,,45.03,,208,246.75,game 3,uk,false,22,"18-24"
2022-09-01,yFNWN0sYyxkSJ+yLRq1WqA==,yFNWN0sYyxkSJ+yLRq1WqA==,114.27,114.27,,,,,,,112,376.26,game 3,uk,false,16,"14-17"
2022-09-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,,45.12,,Yh9mYycPmc8CH9Rbjhu3ZQ==,45.12,,,14.73,,80,90.15,game 3,uk,false,28,"25-30"
2022-09-01,ymEApWLjh3I9oLJnWIBHFA==,ymEApWLjh3I9oLJnWIBHFA==,33.27,33.27,,,,,,,93,75.06,game 3,uk,false,19,"18-24"
2022-09-01,Y/nf8iBu/UCaNAuIRRjVwA==,,20.16,,,,,,,-14.70,221,263.34,game 3,uk,false,15,"14-17"
2022-09-01,ytNOQh7e6qNGQNC0T3RBxw==,,90.09,,,,,,49.26,,167,179.34,game 3,ru,true,26,"25-30"
2022-09-01,yZ1P1v1eYIbyD5wRy0chGw==,yZ1P1v1eYIbyD5wRy0chGw==,14.91,14.91,,,,,,,50,63.33,game 3,uk,false,33,"31-35"
2022-09-01,Z7/6qvk8WKH3uR6IMYlCxw==,,29.67,,,,Z7/6qvk8WKH3uR6IMYlCxw==,29.67,,,185,100.44,game 3,uk,false,30,"25-30"
2022-09-01,ZgTMXDOYCQOiAw4VI8H7AA==,,79.17,,,,,,,-11.46,177,237.99,game 3,uk,false,25,"25-30"
2022-09-01,ZmjMhgyYl6o8iFq964FEWg==,,67.65,,,,,,,-14.19,264,433.83,game 3,ru,false,17,"14-17"
2022-09-01,zmZPan/KZoyrIR2r/SvLdA==,,25.08,,,,,,,-49.23,235,590.07,game 3,ru,false,15,"14-17"
2022-09-01,zSepnWFgLH0tQb1s4mxKZQ==,,39.87,,,,,,3.69,,278,335.01,game 3,uk,false,24,"18-24"
2022-10-01,"06RPvlsFPCmM9ag+iSM/Ag==",,25.74,,,,,,,-22.98,237,227.79,game 3,ru,false,34,"31-35"
2022-10-01,"0A5RkQrm+GBgG7KSFk/xhw==",,35.73,,,,,,0.24,,185,299.76,game 3,uk,false,31,"31-35"
2022-10-01,"0afix9qVNfU3GJY1n0QGkw==",,13.23,,"0afix9qVNfU3GJY1n0QGkw==",13.23,,,,-19.05,31,45.51,game 3,uk,false,25,"25-30"
2022-10-01,"1BBMagZRq/39AV1l2rm4Iw==",,55.80,,,,,,21.00,,112,327.78,game 3,ru,false,23,"18-24"
2022-10-01,"1jx1AjqUwE9sbCyafQnUNQ==",,46.98,,,,,,33.27,,193,212.79,game 3,ru,false,25,"25-30"
2022-10-01,"1KzlDBp5hORL7Y5PBaB+0g==",,77.19,,,,,,18.99,,89,220.38,game 3,uk,false,22,"18-24"
2022-10-01,"1tIsLi6U0zW1RIuaViNanA==",,29.25,,,,,,,-4.11,86,150.24,game 3,uk,false,20,"18-24"
2022-10-01,"2be8IOVjt9pzDDEVqZwIKQ==","2be8IOVjt9pzDDEVqZwIKQ==",27.0,27.0,,,,,,,49,96.96,game 3,ru,false,25,"25-30"
2022-10-01,"2FYEYdoJMUOtbJ6TruruWA==",,42.84,,,,"2FYEYdoJMUOtbJ6TruruWA==",42.84,,,239,234.78,game 3,ru,false,20,"18-24"
2022-10-01,"2KL9Q4TKLCcD4cngwhx6Dg==",,56.04,,,,,,42.00,,49,94.92,game 3,ru,false,18,"18-24"
2022-10-01,"2onLVyXEEj2aH+D4N9ldYQ==",,42.72,,,,"2onLVyXEEj2aH+D4N9ldYQ==",42.72,,,136,221.82,game 3,uk,false,16,"14-17"
2022-10-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",,21.87,,,,,,9.75,,229,240.45,game 3,uk,false,23,"18-24"
2022-10-01,"3KHhqZr7/1n2+bTP13WuXA==",,29.22,,"3KHhqZr7/1n2+bTP13WuXA==",29.22,,,,-19.05,144,172.53,game 3,uk,false,16,"14-17"
2022-10-01,"3KSfEl7FcP/+5FSUNXs5Aw==","3KSfEl7FcP/+5FSUNXs5Aw==",23.31,23.31,"3KSfEl7FcP/+5FSUNXs5Aw==",23.31,,,,,1,23.31,game 3,ru,false,28,"25-30"
2022-10-01,"3Xuq0acIoGEgw19qflIoog==",,30.9,,"3Xuq0acIoGEgw19qflIoog==",30.9,,,,-3.42,125,139.50,game 3,uk,false,25,"25-30"
2022-10-01,"4EiWC2ewiX2A7i9NuBAefQ==",,57.39,,,,,,38.70,,41,105.87,game 3,uk,true,18,"18-24"
2022-10-01,"6NexxpTuLaFmuoksJ0l8rg==","6NexxpTuLaFmuoksJ0l8rg==",19.17,19.17,,,,,,,53,122.01,game 3,uk,false,24,"18-24"
2022-10-01,"6We7zBO7mVbNxGEl/xPKVg==",,151.68,,,,,,110.13,,215,556.86,game 3,uk,false,19,"18-24"
2022-10-01,/70HXakPPmIGA9K58CIOug==,/70HXakPPmIGA9K58CIOug==,15.48,15.48,,,,,,,19,27.99,game 3,uk,false,18,"18-24"
2022-10-01,"72brUr/DKItStlTen5pHYg==",,31.98,,,,,,13.68,,227,262.56,game 3,uk,false,24,"18-24"
2022-10-01,"787jk0VnxM8/sv/0TkvO6A==",,34.92,,,,,,,-15.69,270,470.73,game 3,uk,false,20,"18-24"
2022-10-01,"7BqUeLmbiug63XrWs2+ZQQ==",,127.08,,,,,,113.07,,172,284.97,game 3,ru,false,15,"14-17"
2022-10-01,"7ew71UmoMb73L41PM/YL/w==",,13.74,,,,,,,-31.41,174,235.83,game 3,uk,false,17,"14-17"
2022-10-01,"7GE5h/3N3lcro3K9T3aujw==",,77.64,,"7GE5h/3N3lcro3K9T3aujw==",77.64,,,,-13.23,215,722.67,game 3,ru,false,32,"31-35"
2022-10-01,"7RkS5ikrXwWByJobMXv2sA==","7RkS5ikrXwWByJobMXv2sA==",25.89,25.89,,,,,,,60,180.57,game 3,ru,false,21,"18-24"
2022-10-01,"7SeM1pmnTTTXfhI+x3ldng==",,37.44,,,,,,14.73,,279,501.48,game 3,ru,false,22,"18-24"
2022-10-01,"7vnYIRqjBNlAyBbtPg02tQ==",,158.16,,,,,,84.87,,159,415.92,game 3,uk,false,21,"18-24"
2022-10-01,"7zai/c69uF/NhB95HgKuYw==",,22.77,,,,,,,-25.71,131,249.69,game 3,uk,false,16,"14-17"
2022-10-01,"9I0ppB2UxsJPIO8BpHQfEw==","9I0ppB2UxsJPIO8BpHQfEw==",16.17,16.17,,,,,,,24,42.93,game 3,uk,false,26,"25-30"
2022-10-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",,17.37,,,,,,1.74,,222,402.24,game 3,ru,false,24,"18-24"
2022-10-01,A1qVjssGQ+ZUWZu3Z5DzTA==,,65.43,,A1qVjssGQ+ZUWZu3Z5DzTA==,65.43,,,45.87,,238,331.26,game 3,uk,false,24,"18-24"
2022-10-01,An7gG7hfETivAjfokQv3Ww==,,18.9,,,,,,,-28.62,140,281.34,game 3,uk,false,23,"18-24"
2022-10-01,AN9at3LlvDamqXq8dvHD4w==,,13.83,,,,,,,-50.10,295,455.70,game 3,ru,false,24,"18-24"
2022-10-01,aujnuJ9eBYK+yGF15TtUkw==,,12.69,,aujnuJ9eBYK+yGF15TtUkw==,12.69,,,,-20.88,48,46.26,game 2,en,false,35,"31-35"
2022-10-01,AuJNw7SH8b7lM4j46bNr8A==,,25.77,,,,,,7.44,,78,199.86,game 3,en,false,28,"25-30"
2022-10-01,+Awa0l8QDZ6iKBSRiA6dRQ==,+Awa0l8QDZ6iKBSRiA6dRQ==,69.90,69.90,,,,,,,34,112.98,game 3,ru,false,16,"14-17"
2022-10-01,B4b6v6eUHvAVOeAQk6EEiw==,,59.28,,,,,,14.61,,256,385.41,game 3,ru,false,23,"18-24"
2022-10-01,b6lW5fOrJiJUE7dwhEp9VQ==,,46.20,,,,,,27.96,,243,432.60,game 3,ru,false,17,"14-17"
2022-10-01,B8zuTsAC2iJ98u2nlv/fUw==,,56.28,,B8zuTsAC2iJ98u2nlv/fUw==,56.28,B8zuTsAC2iJ98u2nlv/fUw==,56.28,,,164,96.24,game 3,uk,true,21,"18-24"
2022-10-01,BbnuW+2kIgxo7dxg5BBIeQ==,BbnuW+2kIgxo7dxg5BBIeQ==,37.08,37.08,,,,,,,72,211.56,game 3,ru,false,17,"14-17"
